VEHICLE_DATA_HISTORY_ID,VEHICLE_ID,VEHICLE_DATA_ID,BEARING,CURRENT_STOP_SEQUENCE,LATITUDE,LONGITUDE,SPEED,UPDATED_AT,DIRECTION_ID,ROUTE_ID,LABEL,CURRENT_STATUS,STOP_ID,DIRECTION_ID,DIRECTION,ROUTE_ID,DESCRIPTION,FARE_CLASS,LONG_NAME,SHORT_NAME,DIRECTION_ID,DESTINATION_ID,LINE_ID,COLOR,TEXT_COLOR,STATUS_ID,STATUS,STOP_ID,NAME,ADDRESS,DESCRIPTION,LATITUDE,LONGITUDE,MUNICIPALITY_ID,AT_STREET,ON_STREET,MUNICIPALITY_ID,MUNICIPALITY,STREET_ID,STREET,STREET_ID,STREET,LINE_ID,LONG_NAME,SHORT_NAME,COLOR,TEXT_COLOR,COLOR_ID,COLOR,COLOR_ID,COLOR,COLOR_ID,COLOR,COLOR_ID,COLOR
"39","y1873","2066","207","6","42.3232536316","-71.099571228","None","2019-08-16 02:27:56","2","22","1873","2","11531","2","0","22","Key Bus","Local Bus","Ashmont - Ruggles via Jackson Square","22","None","None","line-22","8","9","2","IN_TRANSIT_TO","11531","Jackson Square","None","Jackson Square - Busway","42.323074","-71.099546","1","None","None","1","Boston","None","None","None","None","line-22","Ashmont - Ruggles via Jackson Square","22","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"75","y1639","2102","207","6","42.3231925964","-71.0996170044","None","2019-08-16 02:27:53","2","29","1639","2","11531","2","0","29","Local Bus","Local Bus","Mattapan - Jackson Square","29","None","None","line-29","8","9","2","IN_TRANSIT_TO","11531","Jackson Square","None","Jackson Square - Busway","42.323074","-71.099546","1","None","None","1","Boston","None","None","None","None","line-29","Mattapan - Jackson Square","29","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"78","1707","2105","206","1","42.3509216309","-71.0558929443","None","2019-08-16 02:27:03","2","CR-Worcester","1707","1","South Station-01","2","0","CR-Worcester","Commuter Rail","Commuter Rail","Framingham/Worcester Line","None","None","None","line-Worcester","7","2","1","STOPPED_AT","South Station-01","South Station","None","South Station - Commuter Rail - Track 1","42.351357","-71.055665","1","None","None","1","Boston","None","None","None","None","line-Worcester","Framingham/Worcester Line","None","7","2","7","80276C","2","FFFFFF","7","80276C","2","FFFFFF"
"160","G-10040","2187","60","550","42.3463096619","-71.1061096191","None","2019-08-16 02:27:36","1","Green-C","3607-3806","2","70150","1","1","Green-C","Rapid Transit","Rapid Transit","Green Line C","C","None","None","line-Green","4","2","2","IN_TRANSIT_TO","70150","Kenmore","None","Kenmore - Green Line - Park Street & North","42.348949","-71.095169","1","None","None","1","Boston","None","None","None","None","line-Green","Green Line","None","4","2","4","00843D","2","FFFFFF","4","00843D","2","FFFFFF"
"50","y1903","2077","301","25","42.3321647644","-71.0796203613","None","2019-08-16 02:27:53","1","1","1903","2","10101","1","1","1","Key Bus","Local Bus","Harvard - Dudley via Massachusetts Avenue","1","None","None","line-1701","8","9","2","IN_TRANSIT_TO","10101","Melnea Cass Blvd @ Harrison Ave","None","None","42.332066","-71.079147","1","None","None","1","Boston","None","None","None","None","line-1701","Harvard or Central Square - Boston Medical Center or Dudley via Massachusetts Avenue","1/CT1","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"181","1821","2208","None","1","42.3392486572","-71.0601425171","None","2019-08-16 02:27:36","2","CR-Franklin","1821","1","South Station-08","2","0","CR-Franklin","Commuter Rail","Commuter Rail","Franklin Line","None","None","None","line-Franklin","7","2","1","STOPPED_AT","South Station-08","South Station","None","South Station - Commuter Rail - Track 8","42.351527","-71.054882","1","None","None","1","Boston","None","None","None","None","line-Franklin","Franklin Line","None","7","2","7","80276C","2","FFFFFF","7","80276C","2","FFFFFF"
"51","y1661","2078","90","1","42.2671508789","-71.0919113159","None","2019-08-16 02:27:10","2","32","1661","2","18511","2","0","32","Key Bus","Local Bus","Wolcott Square - Forest Hills","32","None","None","line-32","8","9","2","IN_TRANSIT_TO","18511","Mattapan","None","Mattapan - South Busway","42.267508","-71.091726","1","None","None","1","Boston","None","None","None","None","line-32","Wolcott Square - Forest Hills","32","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"352","y1671","2379","0","1","42.2672767639","-71.0926437378","None","2019-08-16 02:27:52","2","31","1671","2","18511","2","0","31","Local Bus","Local Bus","Mattapan - Forest Hills via Morton Street","31","None","None","line-31","8","9","2","IN_TRANSIT_TO","18511","Mattapan","None","Mattapan - South Busway","42.267508","-71.091726","1","None","None","1","Boston","None","None","None","None","line-31","Mattapan - Forest Hills via Morton Street","31","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"74","G-10089","2101","90","5","42.2703018188","-71.0676574707","None","2019-08-16 02:27:50","1","Mattapan","3263","1","70268","1","1","Mattapan","Rapid Transit","Rapid Transit","Mattapan Trolley","None","None","None","line-Mattapan","1","2","1","STOPPED_AT","70268","Milton","None","Milton - Mattapan Trolley - Ashmont","42.270275","-71.067666","2","None","None","2","Milton","None","None","None","None","line-Mattapan","Mattapan Trolley","None","1","2","1","DA291C","2","FFFFFF","1","DA291C","2","FFFFFF"
"131","y1920","2158","315","22","42.3941001892","-71.1166687012","None","2019-08-16 02:27:57","2","89","1920","2","2673","2","0","89","Local Bus","Local Bus","Clarendon Hill or Davis - Sullivan","89","None","None","line-89","8","9","2","IN_TRANSIT_TO","2673","Highland Ave @ Willow Ave","None","None","42.394211","-71.11695","25","None","None","25","Somerville","None","None","None","None","line-89","Clarendon Hill or Davis - Sullivan","89","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"164","1824","2191","218","1","42.6551399231","-70.6273498535","None","2019-08-16 02:27:27","1","CR-Newburyport","1824","1","Rockport","1","1","CR-Newburyport","Commuter Rail","Commuter Rail","Newburyport/Rockport Line","None","None","None","line-Newburyport","7","2","1","STOPPED_AT","Rockport","Rockport","None","Rockport - Commuter Rail","42.655491","-70.627055","93","None","None","93","Rockport","None","None","None","None","line-Newburyport","Newburyport/Rockport Line","None","7","2","7","80276C","2","FFFFFF","7","80276C","2","FFFFFF"
"226","1718","2253","199","6","42.1964187622","-71.1538162231","26.0","2019-08-16 02:27:37","2","CR-Providence","1718","2","Canton Junction","2","0","CR-Providence","Commuter Rail","Commuter Rail","Providence/Stoughton Line","None","None","None","line-Providence","7","2","2","IN_TRANSIT_TO","Canton Junction","Canton Junction","None","Canton Junction - Commuter Rail","42.163204","-71.15376","39","None","None","39","Canton","None","None","None","None","line-Providence","Providence/Stoughton Line","None","7","2","7","80276C","2","FFFFFF","7","80276C","2","FFFFFF"
"184","y1892","2211","306","1","42.3355636597","-71.0867156982","None","2019-08-16 02:27:53","2","23","1892","2","17862","2","0","23","Key Bus","Local Bus","Ashmont - Ruggles via Washington Street","23","None","None","line-23","8","9","2","IN_TRANSIT_TO","17862","Ruggles","None","Ruggles - Lower Busway Lane 1","42.336489","-71.089085","1","None","None","1","Boston","None","None","None","None","line-23","Ashmont - Ruggles via Washington Street","23","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"218","y1827","2245","230","1","42.3365135193","-71.0888137817","None","2019-08-16 02:27:50","2","23","1827","2","17862","2","0","23","Key Bus","Local Bus","Ashmont - Ruggles via Washington Street","23","None","None","line-23","8","9","2","IN_TRANSIT_TO","17862","Ruggles","None","Ruggles - Lower Busway Lane 1","42.336489","-71.089085","1","None","None","1","Boston","None","None","None","None","line-23","Ashmont - Ruggles via Washington Street","23","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"286","O-545F37E9","2313","175","80","42.361000061","-71.0577926636","None","2019-08-16 02:27:48","2","Orange","1240","3","70022","2","0","Orange","Rapid Transit","Rapid Transit","Orange Line","None","None","None","line-Orange","3","2","3","INCOMING_AT","70022","State","None","State - Orange Line - Forest Hills","42.358978","-71.057598","1","None","None","1","Boston","None","None","None","None","line-Orange","Orange Line","None","3","2","3","ED8B00","2","FFFFFF","3","ED8B00","2","FFFFFF"
"290","y1837","2317","0","6","42.3315734863","-71.095161438","None","2019-08-16 02:27:48","2","66","1837","2","1357","2","0","66","Key Bus","Local Bus","Harvard - Dudley via Allston","66","None","None","line-66","8","9","2","IN_TRANSIT_TO","1357","Tremont St opp Roxbury Crossing Sta","None","None","42.33158","-71.095246","1","None","None","1","Boston","None","None","None","None","line-66","Harvard - Dudley via Allston","66","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"110","y1922","2137","205","1","42.3870010376","-71.0736999512","None","2019-08-16 02:27:49","1","96","1922","2","45002","1","1","96","Local Bus","Local Bus","Medford Square - Harvard","96","None","None","line-96","8","9","2","IN_TRANSIT_TO","45002","Medford Sq @ City Hall Parking lot","None","None","42.417653","-71.106038","11","None","None","11","Medford","None","None","None","None","line-96","Medford Square - Harvard","96","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"19","y0751","2046","0","3","42.3740844727","-71.0390701294","None","2019-08-16 02:27:25","2","116","0751","2","5743","2","0","116","Key Bus","Local Bus","Wonderland - Maverick via Revere Street","116","None","None","line-114116117","8","9","2","IN_TRANSIT_TO","5743","Meridian St @ Saratoga St","None","None","42.375709","-71.039031","1","None","None","1","Boston","None","None","None","None","line-114116117","Wonderland or Chelsea - Maverick","114/116/117","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"215","y0683","2242","90","2","42.4248161316","-71.1846542358","None","2019-08-16 02:27:18","2","77","0683","2","17922","2","0","77","Key Bus","Local Bus","Arlington Heights - Harvard","77","None","None","line-77","8","9","2","IN_TRANSIT_TO","17922","Massachusetts Ave @ Park Ave","None","None","42.424244","-71.183186","23","None","None","23","Arlington","None","None","None","None","line-77","Arlington Heights - Harvard","77","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"212","y1610","2239","59","18","42.3360099792","-71.0996322632","None","2019-08-16 02:27:53","1","39","1610","2","31317","1","1","39","Key Bus","Local Bus","Forest Hills - Back Bay Station","39","None","None","line-39","8","9","2","IN_TRANSIT_TO","31317","Huntington Ave @ Longwood Ave","None","None","42.335831","-71.099868","1","None","None","1","Boston","None","None","None","None","line-39","Forest Hills - Back Bay Station","39","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"262","1822","2289","43","1","41.8298988342","-71.412399292","None","2019-08-16 02:27:18","1","CR-Providence","1822","1","Providence","1","1","CR-Providence","Commuter Rail","Commuter Rail","Providence/Stoughton Line","None","None","None","line-Providence","7","2","1","STOPPED_AT","Providence","Providence","None","Providence - Commuter Rail","41.829293","-71.413301","96","None","None","96","Providence","None","None","None","None","line-Providence","Providence/Stoughton Line","None","7","2","7","80276C","2","FFFFFF","7","80276C","2","FFFFFF"
"45","y1731","2072","90","34","42.349609375","-71.1039505005","None","2019-08-16 02:27:52","1","57","1731","2","939","1","1","57","Key Bus","Local Bus","Watertown Yard - Kenmore","57","None","None","line-5757A","8","9","2","IN_TRANSIT_TO","939","Commonwealth Ave @ Hinsdale St","None","None","42.349397","-71.103055","1","None","None","1","Boston","None","None","None","None","line-5757A","Watertown Yard or Oak Square - Kenmore","57/57A","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"63","y1918","2090","0","20","42.4047889709","-71.0353775024","None","2019-08-16 02:27:44","1","111","1918","2","5595","1","1","111","Key Bus","Local Bus","Everett, Revere, or Chelsea - Haymarket","111","None","None","line-111","8","9","2","IN_TRANSIT_TO","5595","Sagamore Ave @ Washington Ave","None","None","42.404726","-71.035562","18","None","None","18","Chelsea","None","None","None","None","line-111","Everett, Revere, or Chelsea - Haymarket","111","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"20","y1912","2047","0","1","42.3631210327","-71.0583496094","None","2019-08-16 02:27:07","1","111","1912","2","8310","1","1","111","Key Bus","Local Bus","Everett, Revere, or Chelsea - Haymarket","111","None","None","line-111","8","9","2","IN_TRANSIT_TO","8310","Haymarket","None","Haymarket - Busway","42.363097","-71.058166","1","None","2377","1","Boston","2377","Haymarket Place","None","None","line-111","Everett, Revere, or Chelsea - Haymarket","111","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"192","R-545F39F2","2219","350","120","42.3427314758","-71.0570678711","None","2019-08-16 02:27:40","1","Red","1631","1","70082","1","1","Red","Rapid Transit","Rapid Transit","Red Line","None","None","None","line-Red","1","2","1","STOPPED_AT","70082","Broadway","None","Broadway - Red Line - Alewife","42.342622","-71.056967","1","None","None","1","Boston","None","None","None","None","line-Red","Red Line","None","1","2","1","DA291C","2","FFFFFF","1","DA291C","2","FFFFFF"
"85","y0748","2112","0","27","42.415813446","-71.0085754395","None","2019-08-16 02:27:46","2","116","0748","2","5768","2","0","116","Key Bus","Local Bus","Wonderland - Maverick via Revere Street","116","None","None","line-114116117","8","9","2","IN_TRANSIT_TO","5768","Revere St @ Lee St","None","None","42.416594","-71.005719","14","None","None","14","Revere","None","None","None","None","line-114116117","Wonderland or Chelsea - Maverick","114/116/117","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"235","G-10117","2262","45","350","42.3225898743","-71.2052536011","None","2019-08-16 02:22:42","1","Green-D","3616-3851","1","70168","1","1","Green-D","Rapid Transit","Rapid Transit","Green Line D","D","None","None","line-Green","4","2","1","STOPPED_AT","70168","Newton Highlands","None","Newton Highlands - Green Line - Park Street & North","42.321687","-71.206063","4","None","None","4","Newton","None","None","None","None","line-Green","Green Line","None","4","2","4","00843D","2","FFFFFF","4","00843D","2","FFFFFF"
"128","R-545F3AEA","2155","150","50","42.2832298279","-71.0629882812","None","2019-08-16 02:27:44","1","Red","1650","2","70094","1","1","Red","Rapid Transit","Rapid Transit","Red Line","None","None","None","line-Red","1","2","2","IN_TRANSIT_TO","70094","Ashmont","None","Ashmont - Red Line - Alewife","42.284258","-71.063524","1","None","None","1","Boston","None","None","None","None","line-Red","Red Line","None","1","2","1","DA291C","2","FFFFFF","1","DA291C","2","FFFFFF"
"56","y1440","2083","0","22","42.3606452942","-71.1186599731","None","2019-08-16 02:27:52","1","64","1440","2","1116","1","1","64","Local Bus","Local Bus","Oak Square - University Park or Kendall/MIT","64","None","None","line-6468","8","9","2","IN_TRANSIT_TO","1116","Cambridge St @ Mass Pike Exit","None","None","42.36064","-71.118544","1","None","None","1","Boston","None","None","None","None","line-6468","Oak Square or Harvard - University Park or Kendall/MIT","64/68","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"337","y1223","2364","54","11","42.3522758484","-71.0624313354","None","2019-08-16 02:27:49","1","749","1223","2","6567","1","1","749","Key Bus","Local Bus","Dudley - Downtown Crossing","SL5","None","None","line-SLWashington","6","2","2","IN_TRANSIT_TO","6567","Washington St @ Essex St","None","Washington St @ Essex St - Silver Line - SL5 Downtown Crossing","42.352461","-71.062552","1","None","None","1","Boston","None","None","None","None","line-SLWashington","Silver Line SL4/SL5","None","6","2","6","7C878E","2","FFFFFF","6","7C878E","2","FFFFFF"
